0301,7400,1503,5301,0210,0602
0301,6801,3501,5801,0401,0701
2402,2902,4403,5001,0602,1601
0202,3001,1516,4501,1402,1601
0101,2601,1501,3801,0303,1203
0301,6802,1510,4901,0304,0701
0301,3101,4901,4901,0701,0701
0101,0102,4201,5701,0701,1700
3002,6801,0702,4501,0702,1601
0301,2902,0702,4403,0702,1601
0201,6802,1517,5703,0701,0701
0202,3001,1516,3801,1203,1402
0201,0211,2705,5201,0202,1502
0301,6801,0702,3501,0401,0702
2301,6801,4901,5301,0602,0701
0204,6802,5101,5703,0701,1502
2402,3402,1501,4403,0303,0401
1101,3303,1510,4402,0304,0501
2402,3301,4402,7801,0501,1601
0301,3301,4402,7801,0501,1601
0205,0301,0702,5001,0602,0702
1101,2402,3508,4001,0304,0401
0204,0205,5001,5101,0602,1502
0222,2402,1801,4501,0202,1601
0205,6802,0702,5703,0701,0702
0202,3002,0702,1517,0501,0701
0301,3004,0702,5301,0702,1505
6802,7400,5703,5801,0701,0701
2501,6601,1801,5301,0401,1203
0301,6801,1501,2705,0102,0102
0101,0301,0801,5701,0602,0701
0101,0201,0801,4002,0304,0701
0201,2501,1801,5201,0303,1203
0201,3301,1402,5101,0802,1402
0201,2301,3501,4402,0401,0501
0101,6801,4901,5701,0602,0701
0301,6802,5101,5703,0701,1402
0211,6601,4102,4802,0401,1700
0101,2402,3503,4403,1203,1601
0201,6802,1401,5703,0701,0802
0101,0301,5701,5801,0304,0602
0205,6802,5301,5801,0401,0701
3201,6801,0801,4004,0304,0701
0301,2301,5101,5801,0302,1601
0101,2402,1518,5801,0102,0701
2402,3201,1518,3502,0401,0704
2402,2402,3504,4002,0306,0401
0101,8001,4002,4403,0401,0701
0201,0301,0702,4402,0501,1202
2402,2501,0801,3503,0202,0702
0201,0201,4501,5701,0602,1601
0201,1101,1501,1517,0401,0701
2402,2402,3501,3902,0401,0702
0201,8001,,,0701,1203
0201,6801,4005,4403,0304,0401
0101,0201,0801,4402,0501,0701
0201,2402,0702,3502,0401,0702
0201,6803,3905,4002,0305,0702
2402,6601,1508,5701,0102,0602
0101,0202,2702,4402,,
0201,2402,3906,5001,0602,0702
0217,2301,1801,4002,0305,0704
0201,6901,1508,5501,0102,0303
0202,3402,3501,4403,0401,1402
0301,0301,2702,4102,0202,1701
6801,7401,3505,4201,0401,1701
0101,3303,0801,4201,0701,1701
0201,0301,5101,5601,0102,1602
2402,2402,,,,
0101,2402,4002,4002,0305,0305
0101,2901,0705,0705,1502,1502
3002,3002,0708,4201,,
0201,3101,3512,3902,0304,0401
,,0702,4002,0302,0304
1101,2402,2705,4002,0102,0305
0201,6801,3908,5101,0303,0702
6801,6801,1510,3908,0302,0702
0202,0205,,,,
0101,2402,1522,4002,0102,0305
2402,2902,1302,4403,0602,1601
0101,2402,0801,4901,0602,0701
3101,7401,3501,4402,0501,0702
2402,3002,1522,1522,0102,0102
0101,2501,1801,5201,1202,1203
0101,0205,,,0602,1801
3001,6802,1302,5301,0401,0602
2301,3002,1402,5801,,
3002,6803,,,,
0201,6601,4403,4901,0701,1601
0301,6801,0702,4002,0305,0702
0301,6801,1801,3908,0702,1203
0201,0202,0702,6701,0702,1203
0301,2601,0702,4403,0702,1601
0101,2403,0801,1522,0102,0701
1101,2402,2705,3501,0102,0401
0201,2902,5102,5302,0202,0401
0201,2402,3512,4002,0305,0401
2301,6803,1508,1516,0102,1701
0301,0301,,,0401,0702
,,3908,5201,0702,1601
2402,3001,,,0401,0701
3001,6802,1302,1402,0602,0802
1101,3303,5101,5301,0401,1402
0206,2601,4002,4403,0304,1601
0201,3301,1402,4403,0303,0802
0201,6802,0702,5301,0401,0702
0101,2402,3801,3908,0702,1203
0201,2601,,,0401,1701
0206,3002,0702,4803,0701,0801
0201,0201,3801,7801,1203,1402
2301,3201,1401,4501,0602,0802
0101,0301,0801,4901,,
,,3801,4402,,
3001,3001,1302,5001,0602,0602
0101,0301,0702,0801,0701,0702
0201,2402,3506,4002,0305,0401
1101,2902,3501,4402,0401,1601
0201,6802,,,,
2501,3101,1801,4002,0305,1203
0101,0202,1401,5301,0401,0802
0201,2601,0702,4402,0501,0702
0101,1101,1509,5101,0704,1602
0201,2402,3501,4501,,
2402,6802,1402,4002,0305,0802
0301,2402,0702,4001,,
,,1801,5101,,
0101,2402,4002,4901,,
0201,2402,3908,5001,0602,0702
0301,7401,1503,3501,0202,0401
,,,,0202,0702
0101,6801,4402,5701,0701,0704
2501,6802,,,,
1101,2601,0801,4402,0501,0701
0211,6801,,,,
0201,0220,1801,4403,,
0201,6601,3512,4102,0401,1701
0201,6801,,,,
0301,2902,3501,4403,0401,1601
0202,2403,1501,1801,0102,0501
3004,3301,4002,4501,0305,0602
0201,0201,4402,5501,0303,0501
0201,2601,5001,5801,0602,0701
2601,3301,4402,7801,0501,1601
0201,0206,3908,4002,0702,1505
1101,2301,4403,5501,0303,0401
2902,3002,1801,4403,0501,1601
0201,6803,1522,5501,0102,0304
0211,2402,2705,3502,0202,0401
0101,2902,1302,5301,0401,0602
1101,2902,4403,5501,,
0301,3101,0702,4001,0304,0702
2301,6801,1503,4002,0202,0305
1101,3001,1302,1509,0602,0704
0201,0301,0702,3901,0702,0702
0201,2501,,,0702,1601
0201,0201,0801,1517,0701,0701
0101,0101,1502,3502,0401,1505
0201,0301,3502,3503,0401,0401
0201,0201,0702,3512,0401,0702
0101,0101,3502,3701,0401,0602
0301,2501,1801,5802,0602,1203
0101,2402,0801,4002,,
0201,6801,3501,4402,0401,0501
6801,6802,3501,4501,,
0201,0201,0702,0801,,
0201,0301,0702,0702,0702,0702
0205,0301,2702,5201,0202,0303
0201,2301,,,,
0201,2402,4402,5801,0501,0701
3101,3101,3520,5501,0102,0602
0201,6803,1507,3701,0102,0602
,,4002,4002,0202,0304
0301,6801,0702,4002,0305,0702
2402,3201,1402,4002,0305,0802
0301,2402,4002,5101,0303,0305
0101,2402,1522,5101,0102,1602
3101,3101,1501,3908,0303,0401
6802,6802,1402,5302,0401,0802
0201,2402,3901,5002,0602,0702
6801,6803,3501,4002,0305,0401
0201,2402,,,,
2402,2501,4002,5701,,
0101,0301,1801,3502,0401,1203
2601,3303,4201,4403,0401,1701
0206,2902,3905,4403,0702,1601
,,,,0401,0702
2402,3301,,,,
0222,2402,1522,4002,0102,0305
0234,6801,1503,3501,0202,0401
0201,0205,,,0401,0702
6801,6801,,,,
2501,6801,1801,4402,0704,1203
3002,3201,0801,4403,0701,0701
0206,6803,,,,
0101,0301,0702,5701,0701,0702
2402,2402,3905,4402,0702,1604
0301,6801,1501,3908,,
,,1302,4403,0401,0602
2301,2402,4002,4501,0305,0602
0212,2402,1801,4002,,
2601,3601,5101,5301,0401,1602
0201,2402,3501,5101,0102,0705
0201,6802,0702,3517,,
2402,2902,3901,4402,0401,1601
0301,0301,3501,3801,0401,1203
2402,2501,1801,4002,0305,1203
1101,2402,1402,5301,0401,0802
0301,3301,1402,5201,0802,1202
2402,3301,1503,4002,0202,0305
2402,2402,,,,
2301,3402,1503,4403,0202,0401
2902,3101,3528,4501,0401,0602
0201,1101,0702,5301,0401,0702
2301,2402,1403,3501,0305,0802
2402,3101,1522,3502,0102,0401
0217,2402,1503,5201,,
6802,6802,4501,4901,0701,1601
0302,3101,0702,1503,0202,0702
0201,2402,4002,5101,0305,1506
0301,2402,3501,4901,0304,0701
2402,7401,1503,3502,0202,0401
0206,0301,1402,4002,0305,0802
3301,6803,1402,3905,0702,0802
0202,6802,5301,5802,0401,0602
2407,6602,3508,4012,0401,1502
2402,3101,3512,4901,0303,1601
0201,6803,1522,4501,0102,1601
2301,2301,0702,5301,0401,0702
0201,3004,4501,5101,0602,1601
0101,1101,,,,
3301,6601,1402,5802,0602,0802
0701,3301,1402,5201,,
0301,3301,1402,1406,0501,0802
1101,1101,5501,5501,0303,0303
0201,0301,1402,1503,0401,0802
2402,3301,1402,1530,0102,0802
0201,3002,1801,5201,0303,0501
0201,0301,0702,3905,,
3101,6801,1501,1510,0102,0304
0301,2301,1402,1801,1203,1801
2402,2402,5002,5301,0401,0602
0201,0206,3512,4002,0304,0401
,,1401,1503,,
1101,2402,1509,4002,0305,0704
0101,6801,3503,5301,0401,0401
3201,6801,3911,4402,0501,0702
0201,0201,0702,5108,,
0234,2601,3801,5601,,
3002,3002,1801,1801,0501,0501
,,1801,3501,0401,0501
0201,3101,1801,3510,0401,0501
0201,2902,4402,4901,0501,1801
0201,2402,0702,1528,0102,0702
2402,2402,3501,4002,,
0206,3301,4002,5001,0304,0602
3002,6801,1801,3517,0401,0501
0201,6601,4102,5108,1602,1701
0201,6801,4002,4501,0702,1601
0201,2902,4402,5001,0501,0602
2301,3402,4201,4403,0401,1701
0201,6803,3512,3905,0401,0702
1101,2601,,,,
0301,2402,,,0702,0702
0201,6801,0702,3503,0401,0702
,,0702,1801,0202,0702
2301,3101,4008,4101,0304,0802
0101,3101,5101,5101,1505,1505
0201,2402,3501,4402,0401,0501
0201,1101,4402,5001,0501,0602
6801,6803,1522,3503,0102,0401
0206,6801,4002,4402,0304,0704
0202,3002,1510,5801,0302,0304
2402,3101,3512,4002,0305,0401
3101,6801,4002,5201,0303,0304
0201,2902,3902,4403,0304,1601
2902,2902,1801,4403,0501,1601
6801,6801,1522,4002,,
2402,3201,1503,2702,0202,0202
0301,6803,0702,1522,0102,0702
2601,6801,0801,4002,,
0205,6803,1402,1522,0102,0802
3001,3002,2705,4403,0102,1403
2402,3402,,,0305,0702
0201,3402,1503,4403,0401,0401
0301,3101,3503,3803,0401,1203
3002,3101,0702,3517,0401,0701
3002,3201,1801,5001,0501,0602
2902,3402,0702,4403,0702,1601
,,3501,3512,,
0206,0206,3908,4002,0304,0702
0201,0302,0702,1801,0702,1505
0201,0201,5201,5201,0303,0303
2402,2402,,,0602,0602
0201,3101,0801,4011,0304,0701
2301,2402,0705,1503,0202,0702
2301,3002,0702,4402,0202,0702
0206,2601,,,,
0301,3002,3501,3501,0401,0401
0301,2402,0702,4002,,
0101,2402,3501,4403,0202,0702
0201,2902,3501,5101,0401,1602
2402,2402,3501,4002,0305,0401
0201,2402,0702,4011,0304,0702
0301,6803,1507,5301,0102,0401
0301,0301,,,0304,0701
2402,6601,3501,5802,0401,0602
0201,2902,3508,4403,0401,1601
0201,3201,4402,5101,0202,0501
0301,0301,,,,
2402,2403,1508,5701,0102,0602
3002,6802,3501,4501,0401,1601
2402,2601,3801,5501,0303,1203
0201,2301,0702,1403,0702,0802
3303,3402,4403,5801,,
2402,6801,4002,5101,0102,0304
,,5002,5201,0602,1202
0101,0301,1801,3502,0401,1203
0201,0201,,,0401,0702
2402,6801,3501,5101,0401,1505
0201,3101,4002,4501,0305,0602
0301,2402,1402,3502,0401,0802
0201,0201,0801,5101,0701,1505
0222,2402,3502,4002,0305,0401
0206,6801,3908,4002,0305,0702
0220,2607,3801,3905,0702,1203
6802,6802,1510,1510,0304,0304
0206,8001,3905,4403,0303,0702
0206,2402,1503,4002,0202,0304
0201,0301,1801,3512,0401,1203
3001,6803,1522,4201,0102,1701
0101,2301,0702,5701,0602,0702
2402,2402,,,,
0301,3002,,,,
0201,3101,3510,5201,0303,0401
6802,6802,0702,4201,0702,1701
0201,0206,3902,3908,0304,0702
2402,2610,,,0303,0304
0301,2402,,,,
0206,6601,,,0401,0702
0201,0203,3802,4402,0501,0702
0211,0301,0702,1401,0702,0802
2902,3004,,,0701,1601
3101,6801,3510,4402,0401,0704
0201,2601,3512,4001,,
0206,6803,3501,4002,0305,0401
2301,2601,,,0202,0802
,,4403,5301,0401,1602
0202,2402,,,,
2402,8001,1510,3501,0304,0401
0202,6803,4002,8101,,
2402,3101,3501,3908,0702,0702
6803,6901,3501,5501,0102,0401
2402,2402,3501,5101,0102,0401
2902,6601,0702,5802,0602,0702
0301,3101,1402,3512,0401,0802
0201,3303,,,0304,0701
0201,6801,3501,5101,0401,1505
2601,6802,1510,5501,,
0205,3303,1402,5801,,
0301,3002,,,,
0201,6803,,,,
0206,2501,1501,3906,0303,0305
0101,3301,1402,3501,0602,0802
0206,2301,0702,4002,0304,0702
2601,6801,4001,4002,0304,0305
2301,6801,0702,3503,0401,0702
0201,0301,0801,5301,0401,0701
0101,6601,5701,5802,0602,0602
2501,6601,1801,3501,0401,1203
0206,1101,1509,5101,0304,0704
0201,0301,1402,3512,0401,0802
0101,3402,3701,5802,0602,0602
1101,2410,2705,4002,,
0301,3001,3503,4201,0401,1701
0201,0301,1402,3512,,
0201,2601,4501,5301,0602,1601
3303,6801,5301,5802,0401,0602
1101,2301,5301,5501,0303,0401
2403,3001,4002,4201,0304,1700
2601,3001,3801,4201,1203,1700
1101,2501,1801,5501,0303,1203
0101,0301,0801,4403,0401,0701
0101,2902,0801,4403,0701,1601
0201,3001,1402,4201,0501,1700
1101,2402,0702,4801,0702,0801
2402,3201,0702,0705,0702,0804
2301,6802,5101,5301,0401,1601
0301,6801,0702,1501,0304,0702
0201,2301,2703,3501,0202,0401
2301,2301,4403,4501,0401,0602
2301,2402,5501,5801,0302,0303
0101,0301,2705,5701,0202,0602
0211,2601,3505,5501,0303,0401
0101,0201,0702,0801,0701,0702
3002,7400,1510,2705,0202,0304
2902,2902,4403,4403,1601,1601
0101,1101,2705,3501,0102,0401
0201,3101,2705,4001,0102,0304
0301,3303,1801,3503,0501,1203
0301,6801,4403,4403,0401,1601
2402,6803,2705,3905,0202,0702
2501,6801,1501,5001,0303,0602
0201,1101,1801,2701,0102,0701
6801,6901,3503,3901,0401,1203
0202,2402,1501,4403,0303,0401
0201,0301,5001,5101,0602,1601
0201,0301,1401,5301,0401,0802
0201,6802,5201,5703,0701,1601
3001,6802,5301,5703,0602,0701
2902,3001,4201,4501,0602,1700
2301,6802,5703,5801,0701,0701
0201,3601,4002,5701,0304,0602
0201,3201,4002,5601,0102,0202
2601,6802,3801,5703,0802,1601
0301,2402,4002,5801,0302,0305
0101,0201,3701,5101,0602,1602
0201,3201,0702,0702,0702,0702
0101,0201,0702,3512,0401,0702
0202,3001,1516,4201,1402,1700
0201,3303,0705,4403,0303,1505
0201,0217,4002,4402,0305,0509
2902,3101,3512,4002,0202,0401
0201,2402,0720,4402,0501,0702
2902,6801,4002,5201,0202,1505
0217,2601,0801,4002,0305,0701
7400,8001,1801,5703,0202,0701
0301,1101,0702,5501,0303,0702
2402,2501,0801,3501,0401,0701
0201,1101,1402,4001,0304,0802
0201,3201,0801,4403,0401,0701
0201,2402,2705,4402,0202,0501
0201,0201,1501,5101,0303,1502
2301,3002,4501,5301,0602,1505
0101,1101,0801,4402,0501,0701
1101,2402,0702,1501,0303,0702
0201,2402,3501,5001,0202,0401
0301,2301,0702,4901,0701,0702
0101,2601,3502,3502,0401,0401
1101,2902,4001,5701,0304,0602
0101,0201,0801,4402,0501,0701
3201,6801,3503,4004,0304,0401
0205,0301,3501,5001,0401,0602
0101,0201,0801,4402,0701,1203
0201,0301,5501,5701,0303,0602
0101,0301,0702,0801,0701,0702
0201,0301,0702,4402,0501,0702
2501,3201,2705,4402,0102,0501
0201,0301,0702,4402,0401,0501
0201,3101,1302,4001,0304,0602
0101,2901,0705,3502,0401,1505
0101,0301,4001,5101,0304,1402
0301,3001,4001,4901,0304,0701
2402,3303,1801,4801,0501,1203
0301,1101,3501,3508,0401,0401
0201,2402,0702,4402,0501,0702
0201,3001,1801,5701,0602,0701
0201,3201,0702,2705,0202,0702
0201,2902,4402,4403,0501,1601
1101,6801,3503,5001,0602,1203
0201,2301,1503,5301,0210,0401
0201,0301,2705,5701,0202,0602
2301,6802,3501,5301,0401,1601
0101,1101,0801,3501,0401,0701
0301,3101,0702,3501,0401,0702
0101,0201,0801,3701,0602,0701
0101,0201,0702,0801,0701,0702
0101,1101,0801,3501,0401,0701
0201,0201,2705,5001,0202,0602
0101,0101,0801,2705,0202,0701
0101,0201,2705,5701,0202,0602
3303,6802,4403,5703,0202,0701
0101,0301,5101,5501,0303,1502
0201,6901,3801,4402,0501,1203
0201,2402,2706,4402,0304,0501
2601,3101,4001,4402,0304,0501
3002,6802,1510,3501,0304,1601
2402,3201,1801,3906,0701,0702
2403,3002,1801,3512,0401,0501
0301,2402,1501,1509,0303,0704
0201,2402,4402,4403,0401,0501
0201,3101,0702,1501,0304,0702
0203,2601,3501,3801,0401,1203
0201,2402,3801,4001,0304,1203
0301,0301,0702,0702,0702,0702
0101,3001,2702,5701,0202,0602
0101,3101,0702,5701,0702,1203
0101,3201,1518,4403,0704,1601
0101,0301,0702,4403,0702,1601
2301,3001,1302,4403,0401,0602
0101,0101,0702,0801,0701,0702
0301,0301,1801,3501,0401,0701
0201,1101,1302,5501,0303,0602
0301,2402,0801,3502,0401,0702
2301,3001,5301,5801,0401,0602
0101,0301,0801,3501,0401,0701
0201,0301,3501,4402,0401,0501
0101,1101,0801,5101,0701,0701
0101,2403,2707,4101,0701,1502
0201,2402,4001,4402,0304,0501
0201,0206,3501,5101,0401,1402
0201,0301,3502,5101,0401,1402
0101,6601,0801,5201,0701,1202
2902,3201,0702,4001,0304,0702
1101,2402,0702,1501,0303,0702
0201,0301,0705,1302,0602,1505
0101,0301,0801,5501,0303,0701
0201,3001,1801,5701,0602,0701
0101,0201,0801,5101,0202,0701
0201,0201,2702,3801,0202,1203
0201,2501,0801,1801,0701,1203
0101,0201,3701,4501,0602,0602
0101,0301,0801,1801,0701,0701
0101,2601,0702,1501,0303,0702
2601,6802,1402,3801,0802,1203
0301,2601,0702,3801,0702,1203
0201,0301,0702,4402,0501,0702
0201,1101,0801,5501,0303,0701
0201,2301,0801,4901,0701,0702
0201,3201,1401,5701,0602,0802
0201,0301,4102,5101,1502,1700
1101,2901,0702,5201,1202,1505
0101,0201,3502,3503,0401,0401
0301,3402,1501,4403,0303,0401
0101,0201,0801,5001,0602,0701
0201,0201,0702,5101,0702,1506
0201,0301,0702,0702,0702,0702
0201,6801,3801,4402,0704,1203
0201,0301,0702,4901,0702,0702
0101,3201,0801,2705,0202,0701
0202,6802,1510,5801,0304,0701
0101,0201,0801,4403,0701,1601
0301,2402,0702,4001,0304,0702
0101,0201,0801,4402,0501,0701
0201,3001,4402,5201,0501,1601
0101,0201,3701,4402,0501,0602
2601,6802,4403,5601,0102,0602
0202,2301,4501,5801,0602,0701
0201,6801,3801,4402,0704,1203
0201,2501,4402,5101,0501,1502
0201,3001,1302,5801,0602,0602
0101,1101,4001,5701,0304,0602
0201,2501,0801,4402,0501,0701
0201,0301,0702,0702,0702,0702
0201,2601,3801,5101,1203,1402
0101,0201,0705,1517,0701,1505
0101,2601,0702,3501,0401,0702
0201,2601,3501,5101,0401,1402
1101,2902,4501,5101,0102,0602
0101,0201,3801,4402,0501,1203
0201,2301,0705,1302,0602,1505
1101,2402,0801,1801,0701,0702
0201,0301,4001,4002,0202,0304
0201,0301,0702,4402,0501,0702
0201,0201,0801,1501,0304,0701
0201,0201,0801,1501,0304,0701
0101,2301,0705,0801,0701,1505
0301,3303,5301,5301,0401,0401
0201,2402,3503,5801,0401,0602
0301,2402,0801,5201,0702,1202
0201,0201,0702,5101,0702,1402
0201,0301,3501,4001,0304,0401
3301,6802,1402,1402,0802,0802
0201,3201,0702,1803,0701,0702
2601,3201,1801,3901,0701,1203
1101,2902,5101,5101,0102,0602
1101,2403,4403,5104,0701,1203
0201,6801,1501,4001,0304,0304
1101,2902,1517,4001,0304,0701
0205,2402,4901,5001,0602,0701
0101,0101,0801,0801,0701,0701
0201,0301,3901,4402,0202,0702
0101,2402,2705,3503,0202,0401
0201,0201,4402,5701,0501,0602
0201,2601,4402,4403,0501,0701
1101,3201,4001,5201,0304,1202
0201,0301,5301,5301,0401,0401
0201,0301,0702,4001,0304,0702
0202,3601,3501,5301,0401,0401
0101,2301,0801,4403,0401,0701
3201,6801,4402,4402,0704,1604
0201,1101,0702,1801,0501,0702
0201,3303,1501,4402,0303,0501
0101,2402,0801,2705,0202,0701
3002,6802,1401,2705,0202,0802
0101,2601,0801,3801,0701,1203
0201,2902,3901,4001,0202,0304
0301,3201,0702,0702,0702,0702
0201,3201,5001,5101,0303,1203
0201,2501,2705,5101,0202,1502
1101,2402,0702,3501,0401,0702
3101,3201,3501,4001,0304,0401
0101,3101,4001,4403,0304,0401
0201,3101,5105,6701,0401,1203
3303,6601,0702,4102,0702,1700
0201,3303,3501,8101,0701,1800
0201,0201,0702,5101,0102,0702
0101,1101,0702,4201,0701,0702
0201,0301,3906,4001,0304,0702
0101,2301,1801,4901,0701,0701
0101,0201,0801,2705,0202,0701
0301,6601,4001,5301,0304,0401
0201,0201,4402,4501,0501,1601
3002,7400,0801,8201,0302,0701
0101,2902,4403,5501,0303,1601
0201,1101,1402,3501,0401,0802
0201,3001,4402,5201,0501,1601
0101,0201,0801,4403,0401,0701
2402,2902,3508,4403,0401,1601
0301,2601,0702,3801,0702,1203
0301,1101,3501,5201,0704,1202
0201,2601,1501,1501,0304,0501
2402,3601,4403,5301,0401,0401
0201,0301,0702,5101,0702,1502
0201,2902,1501,4403,0304,1601
6801,6801,0702,0702,0702,0702
0101,2402,0801,3501,0401,0701
0101,0201,0801,5701,0602,0701
1101,2902,1503,5501,0303,1601
0101,0301,0702,1402,0702,0802
0201,0201,1801,5101,0701,1402
2301,2902,4403,4901,0701,1601
0201,6601,4102,4402,0501,1700
0201,3002,1801,4402,0501,0501
0301,2901,0702,1508,0102,0702
0101,2402,1501,4006,0303,1502
0201,0301,0801,3508,0401,0701
0201,3102,4402,5101,0501,1402
0301,3303,0702,5301,0401,0702
0201,0201,3801,4402,0501,1203
0301,1101,3501,4402,0401,0501
0201,1101,5101,5501,0303,1402
0101,0101,0801,5701,0701,0701
0301,0301,1402,5101,0802,1502
0101,1101,0801,5101,0701,1502
0201,2601,1501,3501,0303,0401
1101,1101,0801,1801,0701,1203
1101,1101,0702,4402,0702,0702
0201,0301,0702,1501,0304,0702
0301,2402,0702,0702,0702,0702
0301,6601,1402,5101,0202,0802
2501,3002,1801,4402,0501,0501
0201,2402,0702,4002,0202,0702
0101,0201,4801,5701,0602,0803
0201,2402,5101,5201,1502,1601
0201,2601,4402,5501,0303,0501
0201,0201,1501,1501,0304,0401
0201,0201,1501,1501,0304,0401
1101,3601,3501,5101,0202,0401
3002,6801,1537,2705,0304,0701
0201,2902,4403,4403,0501,1601
0201,0201,1302,4002,0202,0602
0101,0301,0702,0801,0701,0702
0201,0201,4002,5501,0202,0303
0201,3303,1402,2705,0202,0802
1101,1101,1302,3901,0602,1203
0201,0201,1402,4402,0501,0802
0201,0301,1402,4402,0501,0802
2301,2601,4402,4403,0401,1203
0301,3201,0702,2705,0202,0702
0301,2402,0702,1801,0702,1203
0201,2402,1517,4102,0701,1700
1101,7400,4002,5101,0202,1502
0101,0301,0801,4402,0501,0701
0101,6901,0801,3508,0701,1203
0201,2402,2705,5501,0102,0303
1101,3002,0702,5301,0401,0702
0201,0301,4404,4501,0602,1601
2301,2501,1801,4101,0701,1203
0201,0301,0702,0702,0702,0702
0201,0301,0702,0702,0702,0702
0201,0301,0801,4001,0304,0701
0101,0201,0702,1507,0401,0702
0201,0201,4001,5101,0304,1402
0101,2301,0801,5001,0602,0701
0101,0301,0801,5101,0202,0701
0201,1101,5201,5201,1202,1202
0101,0301,2705,3501,0401,0501
0301,6802,3501,5301,0401,0401
0201,3101,4001,4402,0304,0501
0101,0201,3701,5101,0202,0602
0101,0201,3701,5101,0202,0602
0201,0301,0702,4001,0304,0702
2402,3101,2705,4402,0202,0501
0201,0201,4001,4001,0304,0304
2902,3201,1501,3501,0303,0401
0201,0201,4001,4402,0304,0501
0301,3201,2705,4402,0202,0501
0201,2402,1302,1501,0401,0602
0101,6801,3501,5701,0401,0602
0301,2402,1501,1501,0303,0303
0201,2603,1801,5501,0303,0701
0101,0201,4402,5801,0501,0701
2301,2301,0702,4201,0702,1700
0101,0201,1501,4402,0303,0501
2601,2902,1501,4001,0303,0304
0201,2902,4402,4403,0501,1601
0201,3001,1402,4202,0802,1700
0201,3002,4901,5601,0102,0701
0101,2403,0801,3508,0401,0701
0201,3201,1302,1801,0501,0602
0101,6802,1402,5701,0602,0802
0205,0301,0702,4901,0701,0702
0201,0301,0702,0801,0701,0702
0201,0201,1501,4403,0303,1601
0201,0301,1302,3906,0602,0702
2402,2902,4402,4403,0202,1601
0301,2402,0702,5101,0102,0702
0201,6801,4001,5001,0304,0602
0101,3001,1302,5701,0602,0602
0201,0201,2705,3801,0202,1203
0101,0301,0702,5701,0602,0702
1101,2402,1501,3508,0202,0401
0101,3002,3801,5801,0302,1203
0201,2501,1501,1801,0303,0701
0301,2902,4402,4403,0501,1601
0201,3002,0702,0702,0702,0702
0201,0201,3501,5701,0401,0602
0207,0301,0801,4402,0501,0701
2501,6801,0702,4402,0702,0704
0201,1101,1501,3701,0304,0602
1101,3002,5101,5101,1502,1601
0201,0206,0702,2705,0303,0702
0201,0301,0702,4402,0501,0702
0101,2605,0801,3501,0401,0701
0301,2501,1510,1801,0704,1203
0101,2601,3701,3801,0602,1203
0205,0301,4403,5502,0102,0701
0201,2301,4201,8101,0804,1700
0201,0201,0801,3701,0602,0701
2601,6802,1402,3801,0802,1203
2902,3303,1503,4501,0210,0602
3001,6802,4201,8101,1700,1800
0101,1101,5301,5501,0303,0401
0301,0301,0702,5701,0602,0702
0101,0201,0801,5101,0701,1402
0301,2902,0702,4403,0702,1601
2402,2601,4403,5501,0303,0401
0201,1101,0702,5201,0702,1202
0201,6801,4001,4001,0304,0304
1101,2402,2705,5101,0702,1502
0301,2402,3801,5802,0602,1203
1101,2301,1801,4901,0701,0701
0101,3101,0801,2705,0202,0701
0302,1101,1801,1801,0701,0701
0201,0301,0702,4102,0702,1700
0201,0201,3502,4402,0401,0501
0101,0301,0702,3701,0602,0702
1101,1101,4001,4403,0701,0702
2402,2601,0801,3501,0102,0702
0201,0301,0702,4402,0202,0702
0201,0301,0702,4402,0202,0702
0201,1101,3501,4402,0401,0501
0101,0205,0801,1501,0303,0701
0101,0301,0801,3901,0701,1203
2501,3201,3901,5501,0303,1203
0101,1101,3502,4901,0401,0701
0201,0301,1402,4001,0304,0802
0201,0301,0702,4402,0501,0702
2501,3201,3901,5501,0303,1203
0201,3303,1402,1516,0802,1402
0201,0201,0702,0702,0702,0702
0301,6602,1503,3501,0210,0401
3002,3303,1402,5301,0401,0802
2402,2601,2707,4101,1502,1700
2601,3001,1302,5101,0602,1602
0101,6802,1402,5701,0602,0802
0301,3001,1302,1801,0602,0702
0101,2301,2703,5301,0401,0802
0101,0301,0801,5101,0102,0701
0301,3001,0702,1302,0602,0702
0301,3301,0702,1402,0702,0802
0201,0301,0702,4001,0304,0702
0101,1101,0801,4001,0304,0701
0201,0205,2705,4901,0102,0701
0201,2601,0801,1402,0702,0802
0101,2402,4402,5701,0501,0602
3601,6602,0702,4403,0702,1800
0201,0201,0801,5101,0701,1502
2402,3101,0702,1401,0702,0802
0201,2902,1501,4403,0304,1601
3101,3303,1402,5107,0802,1402
0201,1101,4402,5501,0303,0501
0101,2601,0801,4402,0202,0701
0201,3201,0702,4402,0501,0702
0201,1101,0702,5001,0602,0702
0201,0201,0702,1501,0303,0702
2402,6801,1801,5101,0701,0704
2403,3002,1801,3504,0401,0501
0101,2601,1302,3901,0602,1203
0201,6801,1402,3503,0401,0802
0201,2402,1801,5101,0202,0702
0201,0301,4402,5701,0501,0602
1101,2901,0702,0705,0702,1505
2301,3201,0705,1801,0704,1505
0101,0101,0801,1401,0701,0802
0301,2601,0702,3801,0702,1203
0101,2501,0801,1801,0701,1203
0201,2402,1501,5501,0304,1604
0201,3201,4002,5101,0202,1402
1101,6801,4002,4402,0304,0501
2902,3303,1503,4501,0210,0602
0301,6801,3501,5101,0401,1502
0201,6801,3501,5301,0401,0401
